seed,num_vars,cm_connectivity,num_leaves,change,found,depth,num_explanations,num_cm_nodes,time,num_cfx,msg
8,8,0.5,2,T4,True,1,4,20,0.0034743009600788355,7,Found
8,8,0.5,2,T1,False,0,0,20,0.00024251197464764118,0,NoDiff
8,8,0.5,2,T2,True,1,4,20,0.0037358610425144434,7,Found
8,8,0.5,2,T3,False,0,0,20,0.00024594704154878855,0,NoDiff
8,8,0.5,8,T4,True,1,2,58,0.04503216501325369,38,Found
8,8,0.5,8,T1,True,1,7,58,0.0218879790045321,24,Found
8,8,0.5,8,T3,True,1,11,58,0.017997002985794097,22,Found
8,8,0.5,8,T2,False,0,0,58,0.00046701700193807483,0,NoDiff
8,8,0.5,4,T1,False,0,0,31,0.0002274209982715547,0,NoDiff
8,8,0.5,4,T2,True,1,4,31,0.0037420730222947896,7,Found
8,8,0.5,4,T3,False,0,0,31,0.00023233401589095592,0,NoDiff
8,8,0.5,4,T4,True,1,4,31,0.0036696349852718413,7,Found
8,8,0.25,2,T2,True,1,2,19,0.0029401000356301665,6,Found
8,8,0.25,2,T1,False,0,0,19,0.00020783499348908663,0,NoDiff
8,8,0.25,2,T3,False,0,0,19,0.00018401903798803687,0,NoDiff
8,8,0.25,2,T4,True,1,3,19,0.002918781014159322,6,Found
8,8,0.25,4,T3,False,0,0,31,0.0002112549846060574,0,NoDiff
8,8,0.25,4,T4,True,1,3,31,0.0030553399701602757,6,Found
8,8,0.25,4,T1,False,0,0,31,0.0002075789961963892,0,NoDiff
8,8,0.25,4,T2,True,1,2,31,0.002929718990344554,6,Found
8,8,0.25,8,T3,True,1,11,55,0.013838375976774842,21,Found
8,8,0.25,8,T4,True,1,2,55,0.039006403007078916,37,Found
8,8,0.25,8,T2,False,0,0,55,0.00039697601459920406,0,NoDiff
8,8,0.25,8,T1,True,1,5,55,0.018064737028907984,23,Found
8,8,1.0,8,T2,True,1,9,69,0.11356186697958037,54,Found
8,8,1.0,8,T1,True,1,9,69,0.03262192301917821,27,Found
8,8,1.0,8,T3,True,1,13,69,0.027787605999037623,25,Found
8,8,1.0,8,T4,True,1,2,69,0.05955268698744476,41,Found
8,8,1.0,2,T3,False,0,0,24,0.00027877301909029484,0,NoDiff
8,8,1.0,2,T1,False,0,0,24,0.00027413596399128437,0,NoDiff
8,8,1.0,2,T4,False,0,0,24,0.0002894190256483853,0,NoDiff
8,8,1.0,2,T2,False,0,0,24,0.00029707798967137933,0,NoDiff
8,8,1.0,4,T4,True,1,9,38,0.028895263967569917,23,Found
8,8,1.0,4,T3,False,0,0,38,0.00032254995312541723,0,NoDiff
8,8,1.0,4,T2,False,0,0,38,0.0003134849830530584,0,NoDiff
8,8,1.0,4,T1,True,1,13,38,0.0277595579973422,23,Found
8,8,0.0,8,T2,False,0,0,46,0.00028200604720041156,0,NoDiff
8,8,0.0,8,T3,True,1,11,46,0.010353717021644115,19,Found
8,8,0.0,8,T1,True,1,5,46,0.013283527048770338,21,Found
8,8,0.0,8,T4,True,1,1,46,0.03020855801878497,35,Found
8,8,0.0,2,T2,True,1,2,16,0.0012800159747712314,4,Found
8,8,0.0,2,T3,False,0,0,16,0.0001692820223979652,0,NoDiff
8,8,0.0,2,T4,False,0,0,16,0.0001835679868236184,0,NoDiff
8,8,0.0,2,T1,False,0,0,16,0.00018146901857107878,0,NoDiff
8,8,0.0,4,T2,True,1,2,26,0.0014166670152917504,4,Found
8,8,0.0,4,T3,False,0,0,26,0.00020119297550991178,0,NoDiff
8,8,0.0,4,T4,False,0,0,26,0.00019972200971096754,0,NoDiff
8,8,0.0,4,T1,False,0,0,26,0.00019954302115365863,0,NoDiff
2,4,0.5,4,T2,True,1,4,24,0.005559968005400151,11,Found
2,4,0.5,4,T1,True,1,1,24,0.0009833159856498241,3,Found
2,4,0.5,8,T2,True,1,4,48,0.003396819985937327,7,Found
2,4,0.5,8,T1,True,1,5,48,0.0659670399618335,50,Found
2,4,0.5,2,T1,True,1,1,12,0.0010173739865422249,3,Found
2,4,0.5,2,T2,False,0,0,12,0.00016046297969296575,0,NoDiff
2,4,1.0,8,T2,False,0,0,50,0.00030848500318825245,0,NoDiff
2,4,1.0,8,T1,True,1,5,50,0.07861960399895906,52,Found
2,4,1.0,2,T1,True,1,1,13,0.0009649400017224252,3,Found
2,4,1.0,2,T2,False,0,0,13,0.00017528195166960359,0,NoDiff
2,4,1.0,4,T1,True,1,1,26,0.0010091889998875558,3,Found
2,4,1.0,4,T2,False,0,0,26,0.00018755398923531175,0,NoDiff
2,4,0.0,2,T1,True,1,1,11,0.0008342750370502472,3,Found
2,4,0.0,2,T2,False,0,0,11,0.00012868200428783894,0,NoDiff
2,4,0.0,4,T1,True,1,1,20,0.0008364910027012229,3,Found
2,4,0.0,4,T2,True,1,2,20,0.01552948000608012,25,Found
2,4,0.0,8,T2,False,0,0,40,0.0002066579763777554,0,NoDiff
2,4,0.0,8,T1,True,1,1,40,0.04143873101565987,42,Found
2,4,0.75,2,T2,False,0,0,12,0.0001808070228435099,0,NoDiff
2,4,0.75,2,T1,True,1,1,12,0.0010114890174008906,3,Found
2,4,0.75,8,T2,True,1,4,48,0.0035419859923422337,7,Found
2,4,0.75,8,T1,True,1,5,48,0.06390702695352957,50,Found
2,4,0.75,4,T1,True,1,1,24,0.0009726830176077783,3,Found
2,4,0.75,4,T2,True,1,4,24,0.005561410973314196,11,Found
2,4,0.25,2,T2,False,0,0,12,0.00016965001123026013,0,NoDiff
2,4,0.25,2,T1,True,1,1,12,0.0009913269896060228,3,Found
2,4,0.25,4,T1,True,1,1,22,0.0009897809941321611,3,Found
2,4,0.25,4,T2,False,0,0,22,0.0001802680199034512,0,NoDiff
2,4,0.25,8,T1,True,1,1,42,0.05382350902073085,44,Found
2,4,0.25,8,T2,False,0,0,42,0.00028056203154847026,0,NoDiff
2,12,0.0,2,T4,True,1,2,19,0.0014556690002791584,4,Found
2,12,0.0,2,T2,True,1,2,19,0.0015058870194479823,4,Found
2,12,0.0,2,T5,False,0,0,19,0.00019318301929160953,0,NoDiff
2,12,0.0,2,T3,False,0,0,19,0.0001929940190166235,0,NoDiff
2,12,0.0,2,T1,False,0,0,19,0.0001939310459420085,0,NoDiff
2,12,0.0,2,T6,False,0,0,19,0.00019154598703607917,0,NoDiff
2,12,0.0,8,T3,True,1,2,55,0.042764616024214774,42,Found
2,12,0.0,8,T5,False,0,0,55,0.00033063499722629786,0,NoDiff
2,12,0.0,8,T4,True,1,11,55,0.02608592202886939,34,Found
2,12,0.0,8,T1,False,0,0,55,0.00033422099659219384,0,NoDiff
2,12,0.0,8,T6,False,0,0,55,0.0003277159994468093,0,NoDiff
2,12,0.0,8,T2,True,1,3,55,0.04121265502180904,42,Found
2,12,0.0,4,T1,True,1,3,29,0.008967772999312729,16,Found
2,12,0.0,4,T5,False,0,0,29,0.00023465300910174847,0,NoDiff
2,12,0.0,4,T2,True,1,2,29,0.001553350011818111,4,Found
2,12,0.0,4,T3,False,0,0,29,0.00023870397126302123,0,NoDiff
2,12,0.0,4,T4,True,1,2,29,0.0018116680439561605,4,Found
2,12,0.0,4,T6,False,0,0,29,0.00022658903617411852,0,NoDiff
2,12,0.25,4,T4,True,1,2,30,0.002163846045732498,4,Found
2,12,0.25,4,T3,False,0,0,30,0.00029408896807581186,0,NoDiff
2,12,0.25,4,T1,True,1,4,30,0.014618194021750242,19,Found
2,12,0.25,4,T5,False,0,0,30,0.00029078300576657057,0,NoDiff
2,12,0.25,4,T2,True,1,2,30,0.002168214996345341,4,Found
2,12,0.25,4,T6,False,0,0,30,0.00029399205232039094,0,NoDiff
2,12,0.25,2,T2,True,1,2,19,0.00229409197345376,4,Found
2,12,0.25,2,T5,False,0,0,19,0.00025666499277576804,0,NoDiff
2,12,0.25,2,T6,False,0,0,19,0.0002476989757269621,0,NoDiff
2,12,0.25,2,T1,False,0,0,19,0.00026793195866048336,0,NoDiff
2,12,0.25,2,T4,True,1,2,19,0.0020961780101060867,4,Found
2,12,0.25,2,T3,False,0,0,19,0.0002668710076250136,0,NoDiff
2,12,0.25,8,T1,False,0,0,68,0.00041650497587397695,0,NoDiff
2,12,0.25,8,T3,True,1,3,68,0.06720555399078876,48,Found
2,12,0.25,8,T2,True,1,9,68,0.07813219097442925,50,Found
2,12,0.25,8,T4,False,0,0,68,0.0004094389732927084,0,NoDiff
2,12,0.25,8,T6,False,0,0,68,0.00040525704389438033,0,NoDiff
2,12,0.25,8,T5,True,1,9,68,0.07744354999158531,50,Found
2,12,0.5,8,T6,True,1,5,74,0.061551605991553515,44,Found
2,12,0.5,8,T1,False,0,0,74,0.0004953999887220562,0,NoDiff
2,12,0.5,8,T4,True,1,5,74,0.06204277800861746,44,Found
2,12,0.5,8,T5,False,0,0,74,0.000433253007940948,0,NoDiff
2,12,0.5,8,T2,True,1,8,74,0.1391499920282513,65,Found
2,12,0.5,8,T3,True,1,5,74,0.061069760005921125,44,Found
2,12,0.5,4,T4,True,1,2,30,0.0024529140209779143,4,Found
2,12,0.5,4,T5,False,0,0,30,0.00036525505129247904,0,NoDiff
2,12,0.5,4,T2,True,1,2,30,0.002746230980847031,4,Found
2,12,0.5,4,T3,True,1,4,30,0.018591758038382977,21,Found
2,12,0.5,4,T1,True,1,5,30,0.018292421998921782,21,Found
2,12,0.5,4,T6,True,1,4,30,0.017909592017531395,21,Found
2,12,0.5,2,T2,True,1,2,19,0.002332599018700421,4,Found
2,12,0.5,2,T1,False,0,0,19,0.00028553500305861235,0,NoDiff
2,12,0.5,2,T3,False,0,0,19,0.00029110698960721493,0,NoDiff
2,12,0.5,2,T4,True,1,2,19,0.0023171339998953044,4,Found
2,12,0.5,2,T6,False,0,0,19,0.0003024000325240195,0,NoDiff
2,12,0.5,2,T5,False,0,0,19,0.0002914599608629942,0,NoDiff
2,12,1.0,2,T2,True,1,2,19,0.0028100810013711452,4,Found
2,12,1.0,2,T3,False,0,0,19,0.00033523497404530644,0,NoDiff
2,12,1.0,2,T4,True,1,2,19,0.003173033008351922,4,Found
2,12,1.0,2,T6,False,0,0,19,0.00035097397631034255,0,NoDiff
2,12,1.0,2,T1,False,0,0,19,0.000373243005014956,0,NoDiff
2,12,1.0,2,T5,False,0,0,19,0.00035690702497959137,0,NoDiff
2,12,1.0,4,T6,False,0,0,32,0.00041189900366589427,0,NoDiff
2,12,1.0,4,T5,False,0,0,32,0.000401041004806757,0,NoDiff
2,12,1.0,4,T2,True,1,2,32,0.015842107008211315,4,Found
2,12,1.0,4,T3,False,0,0,32,0.0003668319550342858,0,NoDiff
2,12,1.0,4,T4,True,1,2,32,0.002817651955410838,4,Found
2,12,1.0,4,T1,True,1,5,32,0.026621437980793417,24,Found
2,12,1.0,8,T2,True,1,8,84,0.19289065001066774,64,Found
2,12,1.0,8,T3,True,1,3,84,0.16678232100093737,62,Found
2,12,1.0,8,T1,False,0,0,84,0.0005585870239883661,0,NoDiff
2,12,1.0,8,T6,False,0,0,84,0.0005526950117200613,0,NoDiff
2,12,1.0,8,T4,False,0,0,84,0.0005432409816421568,0,NoDiff
2,12,1.0,8,T5,False,0,0,84,0.0006661169463768601,0,NoDiff
2,12,0.75,8,T4,True,1,13,81,0.08736875199247152,47,Found
2,12,0.75,8,T1,False,0,0,81,0.0005394559702835977,0,NoDiff
2,12,0.75,8,T3,True,1,4,81,0.1549146719626151,62,Found
2,12,0.75,8,T5,False,0,0,81,0.0005546389729715884,0,NoDiff
2,12,0.75,8,T6,False,0,0,81,0.000539784028660506,0,NoDiff
2,12,0.75,8,T2,True,1,5,81,0.1647375079919584,62,Found
2,12,0.75,2,T5,False,0,0,19,0.000331803981680423,0,NoDiff
2,12,0.75,2,T2,True,1,2,19,0.0026182830333709717,4,Found
2,12,0.75,2,T1,False,0,0,19,0.00031401903834193945,0,NoDiff
2,12,0.75,2,T6,False,0,0,19,0.00032738997833803296,0,NoDiff
2,12,0.75,2,T4,True,1,2,19,0.002816271036863327,4,Found
2,12,0.75,2,T3,False,0,0,19,0.0003238390199840069,0,NoDiff
2,12,0.75,4,T2,True,1,2,32,0.002693614980671555,4,Found
2,12,0.75,4,T3,False,0,0,32,0.00035988102899864316,0,NoDiff
2,12,0.75,4,T6,False,0,0,32,0.0003564140060916543,0,NoDiff
2,12,0.75,4,T1,True,1,3,32,0.02384450804674998,24,Found
2,12,0.75,4,T4,True,1,2,32,0.002822981041390449,4,Found
2,12,0.75,4,T5,False,0,0,32,0.00035598798422142863,0,NoDiff
2,8,0.0,2,T1,True,1,2,16,0.001249650027602911,4,Found
2,8,0.0,2,T2,False,0,0,16,0.0001770129892975092,0,NoDiff
2,8,0.0,2,T3,True,1,2,16,0.0012844169978052378,4,Found
2,8,0.0,2,T4,False,0,0,16,0.00016417901497334242,0,NoDiff
2,8,0.0,4,T1,True,1,2,24,0.0013939199852757156,4,Found
2,8,0.0,4,T4,False,0,0,24,0.0001913399901241064,0,NoDiff
2,8,0.0,4,T3,True,1,2,24,0.0013607440050691366,4,Found
2,8,0.0,4,T2,True,1,2,24,0.007527130015660077,16,Found
2,8,0.0,8,T3,True,1,2,47,0.001690712000709027,5,Found
2,8,0.0,8,T1,True,1,2,47,0.001806755957659334,5,Found
2,8,0.0,8,T4,True,1,3,47,0.035924030002206564,35,Found
2,8,0.0,8,T2,False,0,0,47,0.00027994700940325856,0,NoDiff
2,8,1.0,2,T3,True,1,2,16,0.0019026140216737986,4,Found
2,8,1.0,2,T2,False,0,0,16,0.0002430350286886096,0,NoDiff
2,8,1.0,2,T1,True,1,2,16,0.0018814480281434953,4,Found
2,8,1.0,2,T4,False,0,0,16,0.00023582897847518325,0,NoDiff
2,8,1.0,8,T4,False,0,0,65,0.00039092404767870903,0,NoDiff
2,8,1.0,8,T1,True,1,2,65,0.0025753219961188734,5,Found
2,8,1.0,8,T3,True,1,2,65,0.00253814400639385,5,Found
2,8,1.0,8,T2,True,1,5,65,0.11237802100367844,49,Found
2,8,1.0,4,T2,True,1,1,27,0.01961592899169773,21,Found
2,8,1.0,4,T1,True,1,2,27,0.002081441052723676,4,Found
2,8,1.0,4,T3,True,1,2,27,0.002081056998576969,4,Found
2,8,1.0,4,T4,False,0,0,27,0.00029621098656207323,0,NoDiff
2,8,0.5,2,T4,False,0,0,16,0.00020962400594726205,0,NoDiff
2,8,0.5,2,T1,True,1,2,16,0.0016692220233380795,4,Found
2,8,0.5,2,T3,True,1,2,16,0.0019896720186807215,4,Found
2,8,0.5,2,T2,False,0,0,16,0.00022107799304649234,0,NoDiff
2,8,0.5,4,T4,False,0,0,26,0.00025422900216653943,0,NoDiff
2,8,0.5,4,T1,True,1,2,26,0.0017303499625995755,4,Found
2,8,0.5,4,T2,True,1,1,26,0.011440731002949178,18,Found
2,8,0.5,4,T3,True,1,2,26,0.001777889032382518,4,Found
2,8,0.5,8,T1,True,1,2,56,0.0023106299922801554,5,Found
2,8,0.5,8,T2,True,1,6,56,0.07103044603718445,42,Found
2,8,0.5,8,T3,True,1,2,56,0.0022721830173395574,5,Found
2,8,0.5,8,T4,False,0,0,56,0.00033434299984946847,0,NoDiff
2,8,0.75,2,T3,True,1,2,16,0.0017614720272831619,4,Found
2,8,0.75,2,T2,False,0,0,16,0.00024291500449180603,0,NoDiff
2,8,0.75,2,T4,False,0,0,16,0.00023631897056475282,0,NoDiff
2,8,0.75,2,T1,True,1,2,16,0.0017829329590313137,4,Found
2,8,0.75,8,T2,False,0,0,64,0.000417970004491508,0,NoDiff
2,8,0.75,8,T4,True,1,9,64,0.10544772498542443,49,Found
2,8,0.75,8,T1,True,1,2,64,0.002483911986928433,5,Found
2,8,0.75,8,T3,True,1,2,64,0.0024667680263519287,5,Found
2,8,0.75,4,T3,True,1,2,27,0.0018483769963495433,4,Found
2,8,0.75,4,T2,True,1,1,27,0.018010850995779037,21,Found
2,8,0.75,4,T1,True,1,2,27,0.0019826630013994873,4,Found
2,8,0.75,4,T4,False,0,0,27,0.00026797299506142735,0,NoDiff
2,8,0.25,8,T4,False,0,0,51,0.0003360180417075753,0,NoDiff
2,8,0.25,8,T2,True,1,8,51,0.04811782197793946,38,Found
2,8,0.25,8,T1,True,1,2,51,0.002138910989742726,5,Found
2,8,0.25,8,T3,True,1,2,51,0.0021030570496805012,5,Found
2,8,0.25,4,T2,True,1,1,24,0.009517710015643388,17,Found
2,8,0.25,4,T1,True,1,2,24,0.0017332420102320611,4,Found
2,8,0.25,4,T3,True,1,2,24,0.001672665006481111,4,Found
2,8,0.25,4,T4,False,0,0,24,0.0002405679551884532,0,NoDiff
2,8,0.25,2,T2,False,0,0,16,0.00021753995679318905,0,NoDiff
2,8,0.25,2,T4,False,0,0,16,0.00020869600120931864,0,NoDiff
2,8,0.25,2,T3,True,1,2,16,0.0016043210052885115,4,Found
2,8,0.25,2,T1,True,1,2,16,0.001720079977530986,4,Found
6,4,0.5,8,T1,False,0,0,45,0.00020310399122536182,0,NoDiff
6,4,0.5,8,T2,False,0,0,45,0.00020859099458903074,0,NoDiff
6,4,0.5,4,T1,False,0,0,21,0.0002095240051858127,0,NoDiff
6,4,0.5,4,T2,True,1,2,21,0.0020292779663577676,5,Found
6,4,0.5,2,T1,False,0,0,13,0.00014248199295252562,0,NoDiff
6,4,0.5,2,T2,False,0,0,13,0.00014163798186928034,0,NoDiff
6,4,0.0,4,T2,True,1,2,21,0.0017467649886384606,5,Found
6,4,0.0,4,T1,False,0,0,21,0.00019306002650409937,0,NoDiff
6,4,0.0,2,T2,False,0,0,13,0.0001260030549019575,0,NoDiff
6,4,0.0,2,T1,False,0,0,13,0.00015424302546307445,0,NoDiff
6,4,0.0,8,T1,False,0,0,40,0.00016007199883460999,0,NoDiff
6,4,0.0,8,T2,False,0,0,40,0.00016147299902513623,0,NoDiff
6,4,1.0,2,T1,False,0,0,13,0.00015493802493438125,0,NoDiff
6,4,1.0,2,T2,False,0,0,13,0.00015696900663897395,0,NoDiff
6,4,1.0,4,T2,True,1,2,21,0.0021767980069853365,5,Found
6,4,1.0,4,T1,False,0,0,21,0.0001891690189950168,0,NoDiff
6,4,1.0,8,T2,False,0,0,47,0.00021421798737719655,0,NoDiff
6,4,1.0,8,T1,False,0,0,47,0.00020541303092613816,0,NoDiff
6,4,0.75,8,T2,False,0,0,45,0.00019545597024261951,0,NoDiff
6,4,0.75,8,T1,False,0,0,45,0.0001924140378832817,0,NoDiff
6,4,0.75,4,T1,False,0,0,21,0.00019410898676142097,0,NoDiff
6,4,0.75,4,T2,True,1,2,21,0.002009296033065766,5,Found
6,4,0.75,2,T1,False,0,0,13,0.00014235498383641243,0,NoDiff
6,4,0.75,2,T2,False,0,0,13,0.00014603201998397708,0,NoDiff
6,4,0.25,2,T2,False,0,0,13,0.0001587909646332264,0,NoDiff
6,4,0.25,2,T1,False,0,0,13,0.0001481620129197836,0,NoDiff
6,4,0.25,4,T2,True,1,2,21,0.0019033750286325812,5,Found
6,4,0.25,4,T1,False,0,0,21,0.0002020510146394372,0,NoDiff
6,4,0.25,8,T1,False,0,0,43,0.0001954680192284286,0,NoDiff
6,4,0.25,8,T2,False,0,0,43,0.00017791602294892073,0,NoDiff
6,12,1.0,4,T2,True,1,3,58,0.01220433902926743,13,Found
6,12,1.0,4,T6,True,1,9,58,0.18694255000445992,61,Found
6,12,1.0,4,T5,False,0,0,58,0.0004545249976217747,0,NoDiff
6,12,1.0,4,T3,True,1,1,58,0.012356624996755272,13,Found
6,12,1.0,4,T4,True,1,10,58,0.18945391796296462,61,Found
6,12,1.0,4,T1,False,0,0,58,0.0004157639923505485,0,NoDiff
6,12,1.0,8,T3,False,0,0,105,0.00040178699418902397,0,NoDiff
6,12,1.0,8,T5,False,0,0,105,0.0004111920134164393,0,NoDiff
6,12,1.0,8,T6,False,0,0,105,0.0003986690426245332,0,NoDiff
6,12,1.0,8,T4,False,0,0,105,0.00041349197272211313,0,NoDiff
6,12,1.0,8,T2,True,1,2,105,0.01317461597500369,14,Found
6,12,1.0,8,T1,False,0,0,105,0.00041712401434779167,0,NoDiff
6,12,1.0,2,T1,False,0,0,29,0.0004162859986536205,0,NoDiff
6,12,1.0,2,T2,False,0,0,29,0.0003998340107500553,0,NoDiff
6,12,1.0,2,T4,True,1,4,29,0.02538393798749894,16,Found
6,12,1.0,2,T6,True,1,2,29,0.018940209003631026,14,Found
6,12,1.0,2,T5,True,1,8,29,0.05509074602741748,30,Found
6,12,1.0,2,T3,False,0,0,29,0.0003875160473398864,0,NoDiff
6,12,0.5,8,T3,False,0,0,84,0.0003290860331617296,0,NoDiff
6,12,0.5,8,T2,False,0,0,84,0.0003538189921528101,0,NoDiff
6,12,0.5,8,T4,False,0,0,84,0.0003483479958958924,0,NoDiff
6,12,0.5,8,T5,False,0,0,84,0.0003453929675742984,0,NoDiff
6,12,0.5,8,T1,False,0,0,84,0.00035178603138774633,0,NoDiff
6,12,0.5,8,T6,False,0,0,84,0.00034440599847584963,0,NoDiff
6,12,0.5,4,T2,True,1,1,40,0.006800816976465285,10,Found
6,12,0.5,4,T4,True,1,4,40,0.06877360196085647,42,Found
6,12,0.5,4,T1,False,0,0,40,0.0003601379576139152,0,NoDiff
6,12,0.5,4,T6,True,1,3,40,0.0701983809703961,42,Found
6,12,0.5,4,T3,True,1,2,40,0.006589568976778537,10,Found
6,12,0.5,4,T5,True,1,2,40,0.006845760974101722,10,Found
6,12,0.5,2,T1,False,0,0,21,0.00032321002800017595,0,NoDiff
6,12,0.5,2,T3,False,0,0,21,0.0003467649803496897,0,NoDiff
6,12,0.5,2,T4,True,1,4,21,0.009342924982775003,10,Found
6,12,0.5,2,T6,True,1,5,21,0.009418602974619716,10,Found
6,12,0.5,2,T2,True,1,6,21,0.024557985016144812,21,Found
6,12,0.5,2,T5,True,1,3,21,0.023768899030983448,21,Found
6,12,0.75,8,T2,True,1,3,95,0.008840399968903512,11,Found
6,12,0.75,8,T6,False,0,0,95,0.000387815001886338,0,NoDiff
6,12,0.75,8,T1,False,0,0,95,0.00038376799784600735,0,NoDiff
6,12,0.75,8,T3,False,0,0,95,0.000390317989513278,0,NoDiff
6,12,0.75,8,T4,False,0,0,95,0.00039283197838813066,0,NoDiff
6,12,0.75,8,T5,False,0,0,95,0.00038783001946285367,0,NoDiff
6,12,0.75,2,T5,True,1,5,27,0.05766012001549825,27,Found
6,12,0.75,2,T1,False,0,0,27,0.0005123830051161349,0,NoDiff
6,12,0.75,2,T3,False,0,0,27,0.0004971930175088346,0,NoDiff
6,12,0.75,2,T2,False,0,0,27,0.00045661500189453363,0,NoDiff
6,12,0.75,2,T6,True,1,2,27,0.015922688005957752,12,Found
6,12,0.75,2,T4,False,0,0,27,0.00045860500540584326,0,NoDiff
6,12,0.75,4,T3,True,1,2,51,0.01132066803984344,12,Found
6,12,0.75,4,T5,True,1,2,51,0.009939274983480573,12,Found
6,12,0.75,4,T4,False,0,0,51,0.000409191008657217,0,NoDiff
6,12,0.75,4,T1,False,0,0,51,0.00041529600275680423,0,NoDiff
6,12,0.75,4,T2,True,1,2,51,0.009850258997175843,12,Found
6,12,0.75,4,T6,True,1,9,51,0.13263501395704225,53,Found
6,12,0.25,4,T1,False,0,0,36,0.00032353500137105584,0,NoDiff
6,12,0.25,4,T6,True,1,4,36,0.054251258028671145,38,Found
6,12,0.25,4,T4,False,0,0,36,0.00029649195494130254,0,NoDiff
6,12,0.25,4,T3,True,1,1,36,0.004714146023616195,9,Found
6,12,0.25,4,T5,False,0,0,36,0.00030042300932109356,0,NoDiff
6,12,0.25,4,T2,True,1,3,36,0.004897790960967541,9,Found
6,12,0.25,2,T2,False,0,0,21,0.00027721701189875603,0,NoDiff
6,12,0.25,2,T1,False,0,0,21,0.00028470600955188274,0,NoDiff
6,12,0.25,2,T3,False,0,0,21,0.0002912780037149787,0,NoDiff
6,12,0.25,2,T5,True,1,3,21,0.016466555010993034,20,Found
6,12,0.25,2,T4,False,0,0,21,0.0002933639916591346,0,NoDiff
6,12,0.25,2,T6,True,1,2,21,0.0052791250054724514,8,Found
6,12,0.25,8,T1,False,0,0,78,0.00029877800261601806,0,NoDiff
6,12,0.25,8,T6,False,0,0,78,0.0003054030239582062,0,NoDiff
6,12,0.25,8,T4,False,0,0,78,0.00031089200638234615,0,NoDiff
6,12,0.25,8,T3,False,0,0,78,0.0003132399870082736,0,NoDiff
6,12,0.25,8,T5,False,0,0,78,0.0003020500298589468,0,NoDiff
6,12,0.25,8,T2,True,1,2,78,0.00448875199072063,8,Found
6,12,0.0,8,T1,False,0,0,63,0.00022125797113403678,0,NoDiff
6,12,0.0,8,T2,True,1,2,63,0.0031900579924695194,8,Found
6,12,0.0,8,T6,False,0,0,63,0.0002234040293842554,0,NoDiff
6,12,0.0,8,T4,False,0,0,63,0.0002546270261518657,0,NoDiff
6,12,0.0,8,T5,False,0,0,63,0.00021234102314338088,0,NoDiff
6,12,0.0,8,T3,False,0,0,63,0.00023119000252336264,0,NoDiff
6,12,0.0,2,T6,True,1,4,19,0.003488891990855336,7,Found
6,12,0.0,2,T1,False,0,0,19,0.000214773986954242,0,NoDiff
6,12,0.0,2,T3,False,0,0,19,0.0002036480000242591,0,NoDiff
6,12,0.0,2,T2,False,0,0,19,0.00021649501286447048,0,NoDiff
6,12,0.0,2,T4,True,1,4,19,0.003484662971459329,7,Found
6,12,0.0,2,T5,True,1,3,19,0.007970480946823955,16,Found
6,12,0.0,4,T5,False,0,0,29,0.00023376202443614602,0,NoDiff
6,12,0.0,4,T2,True,1,3,29,0.003276819013990462,8,Found
6,12,0.0,4,T1,False,0,0,29,0.00023153098300099373,0,NoDiff
6,12,0.0,4,T6,True,1,2,29,0.027781453041825444,30,Found
6,12,0.0,4,T3,True,1,1,29,0.0032495189807377756,8,Found
6,12,0.0,4,T4,True,1,4,29,0.04028001596452668,30,Found
6,8,0.25,4,T4,True,1,4,29,0.03406179801095277,32,Found
6,8,0.25,4,T3,False,0,0,29,0.00025927304523065686,0,NoDiff
6,8,0.25,4,T1,False,0,0,29,0.0002724790247157216,0,NoDiff
6,8,0.25,4,T2,False,0,0,29,0.000260890054050833,0,NoDiff
6,8,0.25,8,T4,False,0,0,53,0.00023248197976499796,0,NoDiff
6,8,0.25,8,T1,True,1,2,53,0.0036334730102680624,8,Found
6,8,0.25,8,T2,False,0,0,53,0.0002892760094255209,0,NoDiff
6,8,0.25,8,T3,False,0,0,53,0.00024067796766757965,0,NoDiff
6,8,0.25,2,T2,False,0,0,17,0.00024370301980525255,0,NoDiff
6,8,0.25,2,T3,False,0,0,17,0.00023300497559830546,0,NoDiff
6,8,0.25,2,T4,True,1,3,17,0.003110395045951009,6,Found
6,8,0.25,2,T1,False,0,0,17,0.00022071501007303596,0,NoDiff
6,8,0.5,8,T4,False,0,0,57,0.0002660999889485538,0,NoDiff
6,8,0.5,8,T2,False,0,0,57,0.00026908802101388574,0,NoDiff
6,8,0.5,8,T1,True,1,2,57,0.0050609169993549585,9,Found
6,8,0.5,8,T3,False,0,0,57,0.00025177799398079515,0,NoDiff
6,8,0.5,4,T4,True,1,7,33,0.052443808992393315,36,Found
6,8,0.5,4,T3,False,0,0,33,0.00027567800134420395,0,NoDiff
6,8,0.5,4,T1,False,0,0,33,0.000298208964522928,0,NoDiff
6,8,0.5,4,T2,False,0,0,33,0.0002953359507955611,0,NoDiff
6,8,0.5,2,T2,False,0,0,19,0.000279715983197093,0,NoDiff
6,8,0.5,2,T1,False,0,0,19,0.00025883596390485764,0,NoDiff
6,8,0.5,2,T3,False,0,0,19,0.0002501350245438516,0,NoDiff
6,8,0.5,2,T4,True,1,3,19,0.0034143980010412633,6,Found
6,8,0.0,4,T2,False,0,0,26,0.00020582502475008368,0,NoDiff
6,8,0.0,4,T3,False,0,0,26,0.00021873100195080042,0,NoDiff
